,sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,quarter,country_iso,admin1_name,admin1_iso,admin2_name,taxon,cohort_admin1_year,cohort_admin1_month,cohort_admin1_quarter,cohort_admin2_year,cohort_admin2_month,cohort_admin2_quarter
184,VBS85376,TZ_DOM_32,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
185,VBS85378,TZ_DOM_29,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
186,VBS85379,TZ_DOM_28,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
187,VBS85380,TZ_DOM_27,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
188,VBS85381,TZ_DOM_26,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
189,VBS85382,TZ_DOM_25,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
190,VBS85384,TZ_DOM_23,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
191,VBS85385,TZ_DOM_22,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
192,VBS85386,TZ_DOM_21,Joel Odero,Tanzania,Mpwapwa,2022,5,-6.272,36.377,F,1236-VO-TZ-OKUMU-VMF00261,1.3,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
193,VBS85387,TZ_RUV_44,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
194,VBS85388,TZ_RUV_43,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
195,VBS85389,TZ_RUV_42,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
196,VBS85390,TZ_RUV_41,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
197,VBS85391,TZ_RUV_40,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
198,VBS85392,TZ_RUV_39,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
199,VBS85393,TZ_RUV_38,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
200,VBS85394,TZ_RUV_37,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
201,VBS85395,TZ_RUV_36,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
202,VBS85396,TZ_RUV_35,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
203,VBS85397,TZ_RUV_34,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
204,VBS85398,TZ_RUV_33,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
205,VBS85399,TZ_RUV_32,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
206,VBS85400,TZ_RUV_31,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
207,VBS85401,TZ_RUV_30,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
208,VBS85402,TZ_RUV_29,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
209,VBS85403,TZ_RUV_28,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
210,VBS85404,TZ_RUV_24,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
211,VBS85405,TZ_RUV_23,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
212,VBS85406,TZ_RUV_22,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
213,VBS85407,TZ_RUV_21,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
214,VBS85408,TZ_KAG_64,Joel Odero,Tanzania,Byeju,2022,1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022_01,TZ-05_fune_2022_Q1,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022_01,TZ-05_Missenyi_fune_2022_Q1
215,VBS85409,TZ_KAG_63,Joel Odero,Tanzania,Byeju,2022,1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022_01,TZ-05_fune_2022_Q1,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022_01,TZ-05_Missenyi_fune_2022_Q1
216,VBS85410,TZ_KAG_62,Joel Odero,Tanzania,Byeju,2022,1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022_01,TZ-05_fune_2022_Q1,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022_01,TZ-05_Missenyi_fune_2022_Q1
217,VBS85411,TZ_KAG_61,Joel Odero,Tanzania,Byeju,2022,1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022_01,TZ-05_fune_2022_Q1,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022_01,TZ-05_Missenyi_fune_2022_Q1
218,VBS85412,TZ_KAG_60,Joel Odero,Tanzania,Byeju,2022,1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022_01,TZ-05_fune_2022_Q1,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022_01,TZ-05_Missenyi_fune_2022_Q1
219,VBS85413,TZ_KAG_59,Joel Odero,Tanzania,Byeju,2022,1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022_01,TZ-05_fune_2022_Q1,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022_01,TZ-05_Missenyi_fune_2022_Q1
220,VBS85414,TZ_KAG_58,Joel Odero,Tanzania,Byeju,2022,1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022_01,TZ-05_fune_2022_Q1,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022_01,TZ-05_Missenyi_fune_2022_Q1
221,VBS85415,TZ_KAG_57,Joel Odero,Tanzania,Byeju,2022,1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022_01,TZ-05_fune_2022_Q1,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022_01,TZ-05_Missenyi_fune_2022_Q1
222,VBS85416,TZ_KAG_56,Joel Odero,Tanzania,Byeju,2022,1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022_01,TZ-05_fune_2022_Q1,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022_01,TZ-05_Missenyi_fune_2022_Q1
223,VBS85417,TZ_KAG_55,Joel Odero,Tanzania,Byeju,2022,1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022_01,TZ-05_fune_2022_Q1,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022_01,TZ-05_Missenyi_fune_2022_Q1
224,VBS85419,TZ_RUV_27,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
225,VBS85420,TZ_RUV_26,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
226,VBS85421,TZ_RUV_25,Joel Odero,Tanzania,Nandembo,2022,3,-10.967,37.23,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
227,VBS85422,TZ_KAG_53,Joel Odero,Tanzania,Byeju,2022,1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022_01,TZ-05_fune_2022_Q1,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022_01,TZ-05_Missenyi_fune_2022_Q1
228,VBS85423,TZ_KAG_52,Joel Odero,Tanzania,Byeju,2022,1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022_01,TZ-05_fune_2022_Q1,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022_01,TZ-05_Missenyi_fune_2022_Q1
229,VBS85425,TZ_MTW_42,Joel Odero,Tanzania,Mahurunga,2022,10,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00261,1.3,4,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022_10,TZ-17_fune_2022_Q4,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022_10,TZ-17_Mtwara_fune_2022_Q4
230,VBS85426,TZ_MTW_37,Joel Odero,Tanzania,Mahurunga,2022,10,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00261,1.3,4,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022_10,TZ-17_fune_2022_Q4,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022_10,TZ-17_Mtwara_fune_2022_Q4
231,VBS85427,TZ_MTW_36,Joel Odero,Tanzania,Mahurunga,2022,10,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00261,1.3,4,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022_10,TZ-17_fune_2022_Q4,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022_10,TZ-17_Mtwara_fune_2022_Q4
232,VBS85428,TZ_MTW_30,Joel Odero,Tanzania,Mahurunga,2022,10,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00261,1.3,4,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022_10,TZ-17_fune_2022_Q4,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022_10,TZ-17_Mtwara_fune_2022_Q4
233,VBS85429,TZ_MTW_29,Joel Odero,Tanzania,Mahurunga,2022,10,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00261,1.3,4,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022_10,TZ-17_fune_2022_Q4,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022_10,TZ-17_Mtwara_fune_2022_Q4
234,VBS85430,TZ_MTW_28,Joel Odero,Tanzania,Mahurunga,2022,10,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00261,1.3,4,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022_10,TZ-17_fune_2022_Q4,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022_10,TZ-17_Mtwara_fune_2022_Q4
235,VBS85431,TZ_MTW_26,Joel Odero,Tanzania,Mahurunga,2022,10,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00261,1.3,4,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022_10,TZ-17_fune_2022_Q4,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022_10,TZ-17_Mtwara_fune_2022_Q4
236,VBS85432,TZ_MTW_25,Joel Odero,Tanzania,Mahurunga,2022,10,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00261,1.3,4,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022_10,TZ-17_fune_2022_Q4,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022_10,TZ-17_Mtwara_fune_2022_Q4
237,VBS85433,TZ_MOR_54,Joel Odero,Tanzania,Ikwambi,2023,3,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2023,TZ-16_fune_2023_03,TZ-16_fune_2023_Q1,TZ-16_Kilombero_fune_2023,TZ-16_Kilombero_fune_2023_03,TZ-16_Kilombero_fune_2023_Q1
238,VBS85434,TZ_MOR_53,Joel Odero,Tanzania,Ikwambi,2023,3,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2023,TZ-16_fune_2023_03,TZ-16_fune_2023_Q1,TZ-16_Kilombero_fune_2023,TZ-16_Kilombero_fune_2023_03,TZ-16_Kilombero_fune_2023_Q1
239,VBS85435,TZ_MOR_52,Joel Odero,Tanzania,Ikwambi,2023,3,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2023,TZ-16_fune_2023_03,TZ-16_fune_2023_Q1,TZ-16_Kilombero_fune_2023,TZ-16_Kilombero_fune_2023_03,TZ-16_Kilombero_fune_2023_Q1
240,VBS85436,TZ_MOR_51,Joel Odero,Tanzania,Ikwambi,2023,3,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2023,TZ-16_fune_2023_03,TZ-16_fune_2023_Q1,TZ-16_Kilombero_fune_2023,TZ-16_Kilombero_fune_2023_03,TZ-16_Kilombero_fune_2023_Q1
241,VBS85437,TZ_MOR_50,Joel Odero,Tanzania,Ikwambi,2023,3,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2023,TZ-16_fune_2023_03,TZ-16_fune_2023_Q1,TZ-16_Kilombero_fune_2023,TZ-16_Kilombero_fune_2023_03,TZ-16_Kilombero_fune_2023_Q1
242,VBS85438,TZ_MOR_49,Joel Odero,Tanzania,Ikwambi,2023,3,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2023,TZ-16_fune_2023_03,TZ-16_fune_2023_Q1,TZ-16_Kilombero_fune_2023,TZ-16_Kilombero_fune_2023_03,TZ-16_Kilombero_fune_2023_Q1
243,VBS85439,TZ_MOR_48,Joel Odero,Tanzania,Ikwambi,2023,3,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2023,TZ-16_fune_2023_03,TZ-16_fune_2023_Q1,TZ-16_Kilombero_fune_2023,TZ-16_Kilombero_fune_2023_03,TZ-16_Kilombero_fune_2023_Q1
244,VBS85440,TZ_MOR_47,Joel Odero,Tanzania,Ikwambi,2023,3,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2023,TZ-16_fune_2023_03,TZ-16_fune_2023_Q1,TZ-16_Kilombero_fune_2023,TZ-16_Kilombero_fune_2023_03,TZ-16_Kilombero_fune_2023_Q1
245,VBS85441,TZ_MOR_45,Joel Odero,Tanzania,Ikwambi,2023,3,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2023,TZ-16_fune_2023_03,TZ-16_fune_2023_Q1,TZ-16_Kilombero_fune_2023,TZ-16_Kilombero_fune_2023_03,TZ-16_Kilombero_fune_2023_Q1
246,VBS85442,TZ_MOR_44,Joel Odero,Tanzania,Ikwambi,2023,3,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2023,TZ-16_fune_2023_03,TZ-16_fune_2023_Q1,TZ-16_Kilombero_fune_2023,TZ-16_Kilombero_fune_2023_03,TZ-16_Kilombero_fune_2023_Q1
247,VBS85443,TZ_MOR_43,Joel Odero,Tanzania,Ikwambi,2023,3,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2023,TZ-16_fune_2023_03,TZ-16_fune_2023_Q1,TZ-16_Kilombero_fune_2023,TZ-16_Kilombero_fune_2023_03,TZ-16_Kilombero_fune_2023_Q1
248,VBS85444,TZ_MOR_42,Joel Odero,Tanzania,Ikwambi,2023,3,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2023,TZ-16_fune_2023_03,TZ-16_fune_2023_Q1,TZ-16_Kilombero_fune_2023,TZ-16_Kilombero_fune_2023_03,TZ-16_Kilombero_fune_2023_Q1
